Reactor name;Reactor type;Reactor design;Assembly identifier;Rod identifier;Sample identifier;Estimated burnup;e. U235;e. Pu;e. Pu239 + Pu241;SFCompo sample ref;Measurement type;Item;Z;A;I;Value;Unit;Concentration;Concentration Unit;Sigma;Uncertainty
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu238/Pu;94;238;0;0.0054;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu239/Pu;94;239;0;0.643;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu240/Pu;94;240;0;0.252;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu241/Pu;94;241;0;0.0794;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;Pu242/Pu;94;242;0;0.0199;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;U234/U;92;234;0;0.000085;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;U235/U;92;235;0;0.0057;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;U236/U;92;236;0;0.00148;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Atom Ratio;U238/U;92;238;0;0.9927;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;Pu238;94;238;0;0.0000235;g/gUi;0.0235;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;Pu239;94;239;0;0.00281;g/gUi;2.81;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;Pu240;94;240;0;0.00111;g/gUi;1.11;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;Pu241;94;241;0;0.00035;g/gUi;0.35;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;Pu242;94;242;0;0.000088;g/gUi;0.088;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;U234;92;234;0;0.00008224;g/gUi;0.08224;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;U235;92;235;0;0.005538;g/gUi;5.538;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;U236;92;236;0;0.001444;g/gUi;1.444;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Isotopic Concentration;U238;92;238;0;0.9769;g/gUi;976.9;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC1-MS1;11.33 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC1-MS1;Other;Burnup (FIMA%);;;;1.18;;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu/U;94;0;0;0.00698;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu238/Pu;94;238;0;0.0171;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu239/Pu;94;239;0;0.442;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu240/Pu;94;240;0;0.345;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu241/Pu;94;241;0;0.11;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;Pu242/Pu;94;242;0;0.0856;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;U234/U;92;234;0;0.000064;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;U235/U;92;235;0;0.00149;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;U236/U;92;236;0;0.00203;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Atom Ratio;U238/U;92;238;0;0.9964;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;Pu238;94;238;0;0.000116;g/gUi;0.116;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;Pu239;94;239;0;0.003;g/gUi;3;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;Pu240;94;240;0;0.00235;g/gUi;2.35;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;Pu241;94;241;0;0.000754;g/gUi;0.754;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;Pu242;94;242;0;0.000588;g/gUi;0.588;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;U234;92;234;0;0.00006094;g/gUi;0.06094;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;U235;92;235;0;0.001425;g/gUi;1.425;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;U236;92;236;0;0.00195;g/gUi;1.95;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Isotopic Concentration;U238;92;238;0;0.965;g/gUi;965;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC3-MS2;23.9 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC3-MS2;Other;Burnup (FIMA%);;;;2.49;;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu/U;94;0;0;0.00764;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu238/Pu;94;238;0;0.0181;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu239/Pu;94;239;0;0.455;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu240/Pu;94;240;0;0.322;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu241/Pu;94;241;0;0.118;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;Pu242/Pu;94;242;0;0.0869;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;U234/U;92;234;0;0.000063;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;U235/U;92;235;0;0.00163;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;U236/U;92;236;0;0.00203;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Atom Ratio;U238/U;92;238;0;0.9963;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;Pu238;94;238;0;0.000134;g/gUi;0.134;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;Pu239;94;239;0;0.00338;g/gUi;3.38;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;Pu240;94;240;0;0.0024;g/gUi;2.4;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;Pu241;94;241;0;0.000883;g/gUi;0.883;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;Pu242;94;242;0;0.000653;g/gUi;0.653;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;U234;92;234;0;0.00005988;g/gUi;0.05988;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;U235;92;235;0;0.001556;g/gUi;1.556;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;U236;92;236;0;0.001946;g/gUi;1.946;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Isotopic Concentration;U238;92;238;0;0.9632;g/gUi;963.2;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.45r;24.96 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.45r;Other;Burnup (FIMA%);;;;2.6;;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu/U;94;0;0;0.00849;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu238/Pu;94;238;0;0.0183;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu239/Pu;94;239;0;0.457;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu240/Pu;94;240;0;0.296;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu241/Pu;94;241;0;0.128;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;Pu242/Pu;94;242;0;0.1;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;U234/U;92;234;0;0.000061;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;U235/U;92;235;0;0.00136;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;U236/U;92;236;0;0.00203;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Atom Ratio;U238/U;92;238;0;0.9966;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;Pu238;94;238;0;0.00015;g/gUi;0.15;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;Pu239;94;239;0;0.00375;g/gUi;3.75;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;Pu240;94;240;0;0.00244;g/gUi;2.44;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;Pu241;94;241;0;0.00106;g/gUi;1.06;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;Pu242;94;242;0;0.000834;g/gUi;0.834;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;U234;92;234;0;0.00005776;g/gUi;0.05776;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;U235;92;235;0;0.001293;g/gUi;1.293;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;U236;92;236;0;0.001939;g/gUi;1.939;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Isotopic Concentration;U238;92;238;0;0.9598;g/gUi;959.8;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-0.85r;27.74 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-0.85r;Other;Burnup (FIMA%);;;;2.89;;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu/U;94;0;0;0.00765;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu238/Pu;94;238;0;0.0178;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu239/Pu;94;239;0;0.455;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu240/Pu;94;240;0;0.327;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu241/Pu;94;241;0;0.116;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;Pu242/Pu;94;242;0;0.0844;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;U234/U;92;234;0;0.000063;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;U235/U;92;235;0;0.00164;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;U236/U;92;236;0;0.00203;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Atom Ratio;U238/U;92;238;0;0.9963;mol/mol;;;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;Pu238;94;238;0;0.000132;g/gUi;0.132;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;Pu239;94;239;0;0.00338;g/gUi;3.38;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;Pu240;94;240;0;0.00244;g/gUi;2.44;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;Pu241;94;241;0;0.000871;g/gUi;0.871;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;Pu242;94;242;0;0.000635;g/gUi;0.635;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;U234;92;234;0;0.0000599;g/gUi;0.0599;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;U235;92;235;0;0.001566;g/gUi;1.566;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;U236;92;236;0;0.001946;g/gUi;1.946;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Isotopic Concentration;U238;92;238;0;0.9634;g/gUi;963.4;mg/gUi;;
Tsuruga-1;BWR;;JAB-73;A1;MC5-MS3-Center;24.77 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-73|A1|MC5-MS3-Center;Other;Burnup (FIMA%);;;;2.58;;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu/U;94;0;0;0.00384;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu238/Pu;94;238;0;0.0047;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu239/Pu;94;239;0;0.696;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu240/Pu;94;240;0;0.221;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu241/Pu;94;241;0;0.0646;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;Pu242/Pu;94;242;0;0.0145;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;U234/U;92;234;0;0.000092;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;U235/U;92;235;0;0.00753;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;U236/U;92;236;0;0.0013;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Atom Ratio;U238/U;92;238;0;0.9911;mol/mol;;;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Isotopic Concentration;Pu238;94;238;0;0.0000178;g/gUi;0.0178;mg/gUi;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Isotopic Concentration;Pu239;94;239;0;0.00265;g/gUi;2.65;mg/gUi;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Isotopic Concentration;Pu240;94;240;0;0.000843;g/gUi;0.843;mg/gUi;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Isotopic Concentration;Pu241;94;241;0;0.000248;g/gUi;0.248;mg/gUi;;
Tsuruga-1;BWR;;JAB-74;A1;MC1-MS1;8.64 GW*d/tUi;1.44 wt%;;;TSU-1|JAB-74|A1|MC1-MS1;Isotopic Concentration;Pu242;94;242;0;0.0000559;g/gUi;0.0559;mg/gUi;;
